C�digo de mesa;Provincia;C�digo municipio;Municipio;Distrito;Secci�n;Mesa;Censo;Primer Avance;Segundo Avance;Total Votantes;Votos Nulos;Votos Blanco;Partido;N� Votos
05-019-2-001-A;AVILA;019;AVILA;2;001;A;797;312;466;603;10;17;PSOE;105
05-019-2-001-A;AVILA;019;AVILA;2;001;A;797;312;466;603;10;17;IU-CyL;33
05-019-2-001-A;AVILA;019;AVILA;2;001;A;797;312;466;603;10;17;FE;8
05-019-2-001-A;AVILA;019;AVILA;2;001;A;797;312;466;603;10;17;TC-PNC;7
05-019-2-001-A;AVILA;019;AVILA;2;001;A;797;312;466;603;10;17;PH;5
05-019-2-001-A;AVILA;019;AVILA;2;001;A;797;312;466;603;10;17;FA;3
05-019-2-001-A;AVILA;019;AVILA;2;001;A;797;312;466;603;10;17;IZ.CA;1
05-019-2-001-A;AVILA;019;AVILA;2;001;A;797;312;466;603;10;17;IR;0
05-019-2-001-B;AVILA;019;AVILA;2;001;B;739;305;448;555;5;37;PP;390
05-019-2-001-B;AVILA;019;AVILA;2;001;B;739;305;448;555;5;37;PSOE;90
05-019-2-001-B;AVILA;019;AVILA;2;001;B;739;305;448;555;5;37;IU-CyL;16
05-019-2-001-B;AVILA;019;AVILA;2;001;B;739;305;448;555;5;37;TC-PNC;10
05-019-2-001-B;AVILA;019;AVILA;2;001;B;739;305;448;555;5;37;FE;5
05-019-2-001-B;AVILA;019;AVILA;2;001;B;739;305;448;555;5;37;PH;1
05-019-2-001-B;AVILA;019;AVILA;2;001;B;739;305;448;555;5;37;FA;1
05-019-2-001-B;AVILA;019;AVILA;2;001;B;739;305;448;555;5;37;IZ.CA;0
05-019-2-001-B;AVILA;019;AVILA;2;001;B;739;305;448;555;5;37;IR;0
05-019-3-001-A;AVILA;019;AVILA;3;001;A;762;257;430;567;9;23;PP;243
05-019-3-001-A;AVILA;019;AVILA;3;001;A;762;257;430;567;9;23;PSOE;193
05-019-3-001-A;AVILA;019;AVILA;3;001;A;762;257;430;567;9;23;IU-CyL;70
05-019-3-001-A;AVILA;019;AVILA;3;001;A;762;257;430;567;9;23;TC-PNC;18
05-019-3-001-A;AVILA;019;AVILA;3;001;A;762;257;430;567;9;23;IZ.CA;6
05-019-3-001-A;AVILA;019;AVILA;3;001;A;762;257;430;567;9;23;PH;3
05-019-3-001-A;AVILA;019;AVILA;3;001;A;762;257;430;567;9;23;FA;2
05-019-3-001-A;AVILA;019;AVILA;3;001;A;762;257;430;567;9;23;IR;0
05-019-3-001-A;AVILA;019;AVILA;3;001;A;762;257;430;567;9;23;FE;0
05-019-3-001-B;AVILA;019;AVILA;3;001;B;693;228;381;508;10;25;PP;215
05-019-3-001-B;AVILA;019;AVILA;3;001;B;693;228;381;508;10;25;PSOE;175
05-019-3-001-B;AVILA;019;AVILA;3;001;B;693;228;381;508;10;25;IU-CyL;63
05-019-3-001-B;AVILA;019;AVILA;3;001;B;693;228;381;508;10;25;TC-PNC;11
05-019-3-001-B;AVILA;019;AVILA;3;001;B;693;228;381;508;10;25;IZ.CA;5
05-019-3-001-B;AVILA;019;AVILA;3;001;B;693;228;381;508;10;25;PH;4
05-019-3-001-B;AVILA;019;AVILA;3;001;B;693;228;381;508;10;25;FA;0
05-019-3-001-B;AVILA;019;AVILA;3;001;B;693;228;381;508;10;25;IR;0
05-019-3-001-B;AVILA;019;AVILA;3;001;B;693;228;381;508;10;25;FE;0
05-019-4-001-A;AVILA;019;AVILA;4;001;A;264;117;188;213;3;3;PP;121
05-019-4-001-A;AVILA;019;AVILA;4;001;A;264;117;188;213;3;3;PSOE;61
05-019-4-001-A;AVILA;019;AVILA;4;001;A;264;117;188;213;3;3;IU-CyL;22
05-019-4-001-A;AVILA;019;AVILA;4;001;A;264;117;188;213;3;3;FE;3
05-019-4-001-A;AVILA;019;AVILA;4;001;A;264;117;188;213;3;3;TC-PNC;0
05-019-4-001-A;AVILA;019;AVILA;4;001;A;264;117;188;213;3;3;IR;0
05-019-4-001-A;AVILA;019;AVILA;4;001;A;264;117;188;213;3;3;FA;0
05-019-4-001-A;AVILA;019;AVILA;4;001;A;264;117;188;213;3;3;PH;0
05-019-4-001-A;AVILA;019;AVILA;4;001;A;264;117;188;213;3;3;IZ.CA;0
05-019-4-001-B;AVILA;019;AVILA;4;001;B;907;343;497;669;3;12;PP;452
05-019-4-001-B;AVILA;019;AVILA;4;001;B;907;343;497;669;3;12;PSOE;165
05-019-4-001-B;AVILA;019;AVILA;4;001;B;907;343;497;669;3;12;IU-CyL;25
05-019-4-001-B;AVILA;019;AVILA;4;001;B;907;343;497;669;3;12;TC-PNC;4
05-019-4-001-B;AVILA;019;AVILA;4;001;B;907;343;497;669;3;12;FA;3
05-019-4-001-B;AVILA;019;AVILA;4;001;B;907;343;497;669;3;12;IZ.CA;2
05-019-4-001-B;AVILA;019;AVILA;4;001;B;907;343;497;669;3;12;PH;2
05-019-4-001-B;AVILA;019;AVILA;4;001;B;907;343;497;669;3;12;IR;1
05-019-4-001-B;AVILA;019;AVILA;4;001;B;907;343;497;669;3;12;FE;0
05-019-5-001-A;AVILA;019;AVILA;5;001;A;816;311;518;637;6;11;PP;366
05-019-5-001-A;AVILA;019;AVILA;5;001;A;816;311;518;637;6;11;PSOE;177
05-019-5-001-A;AVILA;019;AVILA;5;001;A;816;311;518;637;6;11;IU-CyL;54
05-019-5-001-A;AVILA;019;AVILA;5;001;A;816;311;518;637;6;11;TC-PNC;12
05-019-5-001-A;AVILA;019;AVILA;5;001;A;816;311;518;637;6;11;IR;4
05-019-5-001-A;AVILA;019;AVILA;5;001;A;816;311;518;637;6;11;IZ.CA;4
05-019-5-001-A;AVILA;019;AVILA;5;001;A;816;311;518;637;6;11;FE;2
05-019-5-001-A;AVILA;019;AVILA;5;001;A;816;311;518;637;6;11;PH;1
05-019-5-001-A;AVILA;019;AVILA;5;001;A;816;311;518;637;6;11;FA;0
05-019-5-001-B;AVILA;019;AVILA;5;001;B;724;275;409;526;4;20;PP;299
05-019-5-001-B;AVILA;019;AVILA;5;001;B;724;275;409;526;4;20;PSOE;151
05-019-5-001-B;AVILA;019;AVILA;5;001;B;724;275;409;526;4;20;IU-CyL;37
05-019-5-001-B;AVILA;019;AVILA;5;001;B;724;275;409;526;4;20;PH;4
05-019-5-001-B;AVILA;019;AVILA;5;001;B;724;275;409;526;4;20;IZ.CA;4
05-019-5-001-B;AVILA;019;AVILA;5;001;B;724;275;409;526;4;20;TC-PNC;3
05-019-5-001-B;AVILA;019;AVILA;5;001;B;724;275;409;526;4;20;IR;2
05-019-5-001-B;AVILA;019;AVILA;5;001;B;724;275;409;526;4;20;FA;1
05-019-5-001-B;AVILA;019;AVILA;5;001;B;724;275;409;526;4;20;FE;1
05-019-6-001-A;AVILA;019;AVILA;6;001;A;468;167;289;342;5;17;PP;234
05-019-6-001-A;AVILA;019;AVILA;6;001;A;468;167;289;342;5;17;PSOE;59
05-019-6-001-A;AVILA;019;AVILA;6;001;A;468;167;289;342;5;17;IU-CyL;14
05-019-6-001-A;AVILA;019;AVILA;6;001;A;468;167;289;342;5;17;TC-PNC;9
05-019-6-001-A;AVILA;019;AVILA;6;001;A;468;167;289;342;5;17;FE;1
05-019-6-001-A;AVILA;019;AVILA;6;001;A;468;167;289;342;5;17;IR;1
05-019-6-001-A;AVILA;019;AVILA;6;001;A;468;167;289;342;5;17;FA;1
05-019-6-001-A;AVILA;019;AVILA;6;001;A;468;167;289;342;5;17;PH;1
05-019-6-001-A;AVILA;019;AVILA;6;001;A;468;167;289;342;5;17;IZ.CA;0
05-019-6-001-B;AVILA;019;AVILA;6;001;B;484;215;302;373;8;17;PP;257
05-019-6-001-B;AVILA;019;AVILA;6;001;B;484;215;302;373;8;17;PSOE;62
05-019-6-001-B;AVILA;019;AVILA;6;001;B;484;215;302;373;8;17;IU-CyL;16
05-019-6-001-B;AVILA;019;AVILA;6;001;B;484;215;302;373;8;17;TC-PNC;6
05-019-6-001-B;AVILA;019;AVILA;6;001;B;484;215;302;373;8;17;FA;4
05-019-6-001-B;AVILA;019;AVILA;6;001;B;484;215;302;373;8;17;IZ.CA;2
05-019-6-001-B;AVILA;019;AVILA;6;001;B;484;215;302;373;8;17;PH;1
05-019-6-001-B;AVILA;019;AVILA;6;001;B;484;215;302;373;8;17;FE;0
05-019-6-001-B;AVILA;019;AVILA;6;001;B;484;215;302;373;8;17;IR;0
05-019-1-002-A;AVILA;019;AVILA;1;002;A;635;253;378;457;7;10;PP;268
05-019-1-002-A;AVILA;019;AVILA;1;002;A;635;253;378;457;7;10;PSOE;106
05-019-1-002-A;AVILA;019;AVILA;1;002;A;635;253;378;457;7;10;IU-CyL;43
05-019-1-002-A;AVILA;019;AVILA;1;002;A;635;253;378;457;7;10;IR;8
05-019-1-002-A;AVILA;019;AVILA;1;002;A;635;253;378;457;7;10;TC-PNC;7
05-019-1-002-A;AVILA;019;AVILA;1;002;A;635;253;378;457;7;10;PH;4
05-019-1-002-A;AVILA;019;AVILA;1;002;A;635;253;378;457;7;10;IZ.CA;3
05-019-1-002-A;AVILA;019;AVILA;1;002;A;635;253;378;457;7;10;FA;1
05-019-1-002-A;AVILA;019;AVILA;1;002;A;635;253;378;457;7;10;FE;0
05-019-1-002-B;AVILA;019;AVILA;1;002;B;663;229;373;464;5;7;PP;244
05-019-1-002-B;AVILA;019;AVILA;1;002;B;663;229;373;464;5;7;PSOE;140
05-019-1-002-B;AVILA;019;AVILA;1;002;B;663;229;373;464;5;7;IU-CyL;50
05-019-1-002-B;AVILA;019;AVILA;1;002;B;663;229;373;464;5;7;TC-PNC;9
05-019-1-002-B;AVILA;019;AVILA;1;002;B;663;229;373;464;5;7;IR;3
05-019-1-002-B;AVILA;019;AVILA;1;002;B;663;229;373;464;5;7;IZ.CA;3
05-019-1-002-B;AVILA;019;AVILA;1;002;B;663;229;373;464;5;7;FE;2
05-019-1-002-B;AVILA;019;AVILA;1;002;B;663;229;373;464;5;7;PH;1
05-019-1-002-B;AVILA;019;AVILA;1;002;B;663;229;373;464;5;7;FA;0
05-019-2-002-A;AVILA;019;AVILA;2;002;A;693;265;388;505;5;26;PP;359
05-019-2-002-A;AVILA;019;AVILA;2;002;A;693;265;388;505;5;26;PSOE;80
05-019-2-002-A;AVILA;019;AVILA;2;002;A;693;265;388;505;5;26;IU-CyL;21
05-019-2-002-A;AVILA;019;AVILA;2;002;A;693;265;388;505;5;26;TC-PNC;6
05-019-2-002-A;AVILA;019;AVILA;2;002;A;693;265;388;505;5;26;PH;3
05-019-2-002-A;AVILA;019;AVILA;2;002;A;693;265;388;505;5;26;IZ.CA;2
05-019-2-002-A;AVILA;019;AVILA;2;002;A;693;265;388;505;5;26;IR;2
05-019-2-002-A;AVILA;019;AVILA;2;002;A;693;265;388;505;5;26;FA;1
05-019-2-002-A;AVILA;019;AVILA;2;002;A;693;265;388;505;5;26;FE;0
05-019-2-002-B;AVILA;019;AVILA;2;002;B;629;267;371;458;3;21;PP;332
05-019-2-002-B;AVILA;019;AVILA;2;002;B;629;267;371;458;3;21;PSOE;73
05-019-2-002-B;AVILA;019;AVILA;2;002;B;629;267;371;458;3;21;IU-CyL;17
05-019-2-002-B;AVILA;019;AVILA;2;002;B;629;267;371;458;3;21;TC-PNC;5
05-019-2-002-B;AVILA;019;AVILA;2;002;B;629;267;371;458;3;21;FE;3
05-019-2-002-B;AVILA;019;AVILA;2;002;B;629;267;371;458;3;21;IZ.CA;2
05-019-2-002-B;AVILA;019;AVILA;2;002;B;629;267;371;458;3;21;IR;1
05-019-2-002-B;AVILA;019;AVILA;2;002;B;629;267;371;458;3;21;PH;1
05-019-2-002-B;AVILA;019;AVILA;2;002;B;629;267;371;458;3;21;FA;0
05-019-3-002-A;AVILA;019;AVILA;3;002;A;575;174;295;427;1;14;PP;224
05-019-3-002-A;AVILA;019;AVILA;3;002;A;575;174;295;427;1;14;PSOE;110
05-019-3-002-A;AVILA;019;AVILA;3;002;A;575;174;295;427;1;14;IU-CyL;53
05-019-3-002-A;AVILA;019;AVILA;3;002;A;575;174;295;427;1;14;TC-PNC;13
05-019-3-002-A;AVILA;019;AVILA;3;002;A;575;174;295;427;1;14;PH;5
05-019-3-002-A;AVILA;019;AVILA;3;002;A;575;174;295;427;1;14;IR;3
05-019-3-002-A;AVILA;019;AVILA;3;002;A;575;174;295;427;1;14;FE;3
05-019-3-002-A;AVILA;019;AVILA;3;002;A;575;174;295;427;1;14;IZ.CA;1
05-019-3-002-A;AVILA;019;AVILA;3;002;A;575;174;295;427;1;14;FA;0
05-019-3-002-B;AVILA;019;AVILA;3;002;B;538;181;322;409;4;17;PP;218
05-019-3-002-B;AVILA;019;AVILA;3;002;B;538;181;322;409;4;17;PSOE;120
05-019-3-002-B;AVILA;019;AVILA;3;002;B;538;181;322;409;4;17;IU-CyL;40
05-019-3-002-B;AVILA;019;AVILA;3;002;B;538;181;322;409;4;17;TC-PNC;4
05-019-3-002-B;AVILA;019;AVILA;3;002;B;538;181;322;409;4;17;IZ.CA;3
05-019-3-002-B;AVILA;019;AVILA;3;002;B;538;181;322;409;4;17;FA;2
05-019-3-002-B;AVILA;019;AVILA;3;002;B;538;181;322;409;4;17;PH;1
05-019-3-002-B;AVILA;019;AVILA;3;002;B;538;181;322;409;4;17;IR;0
05-019-3-002-B;AVILA;019;AVILA;3;002;B;538;181;322;409;4;17;FE;0
05-019-4-002-A;AVILA;019;AVILA;4;002;A;805;301;454;559;7;21;PP;311
05-019-4-002-A;AVILA;019;AVILA;4;002;A;805;301;454;559;7;21;PSOE;166
05-019-4-002-A;AVILA;019;AVILA;4;002;A;805;301;454;559;7;21;IU-CyL;38
05-019-4-002-A;AVILA;019;AVILA;4;002;A;805;301;454;559;7;21;TC-PNC;12
05-019-4-002-A;AVILA;019;AVILA;4;002;A;805;301;454;559;7;21;FA;2
05-019-4-002-A;AVILA;019;AVILA;4;002;A;805;301;454;559;7;21;PH;2
05-019-4-002-A;AVILA;019;AVILA;4;002;A;805;301;454;559;7;21;IZ.CA;0
05-019-4-002-A;AVILA;019;AVILA;4;002;A;805;301;454;559;7;21;IR;0
05-019-4-002-A;AVILA;019;AVILA;4;002;A;805;301;454;559;7;21;FE;0
05-019-4-002-B;AVILA;019;AVILA;4;002;B;637;226;338;447;1;9;PP;240
05-019-4-002-B;AVILA;019;AVILA;4;002;B;637;226;338;447;1;9;PSOE;155
05-019-4-002-B;AVILA;019;AVILA;4;002;B;637;226;338;447;1;9;IU-CyL;32
05-019-4-002-B;AVILA;019;AVILA;4;002;B;637;226;338;447;1;9;TC-PNC;8
05-019-4-002-B;AVILA;019;AVILA;4;002;B;637;226;338;447;1;9;IR;1
05-019-4-002-B;AVILA;019;AVILA;4;002;B;637;226;338;447;1;9;IZ.CA;1
05-019-4-002-B;AVILA;019;AVILA;4;002;B;637;226;338;447;1;9;FE;0
05-019-4-002-B;AVILA;019;AVILA;4;002;B;637;226;338;447;1;9;FA;0
05-019-4-002-B;AVILA;019;AVILA;4;002;B;637;226;338;447;1;9;PH;0
05-019-5-002-A;AVILA;019;AVILA;5;002;A;797;269;413;558;7;34;PP;344
05-019-5-002-A;AVILA;019;AVILA;5;002;A;797;269;413;558;7;34;PSOE;122
05-019-5-002-A;AVILA;019;AVILA;5;002;A;797;269;413;558;7;34;IU-CyL;36
05-019-5-002-A;AVILA;019;AVILA;5;002;A;797;269;413;558;7;34;TC-PNC;6
05-019-5-002-A;AVILA;019;AVILA;5;002;A;797;269;413;558;7;34;IR;3
05-019-5-002-A;AVILA;019;AVILA;5;002;A;797;269;413;558;7;34;FE;3
05-019-5-002-A;AVILA;019;AVILA;5;002;A;797;269;413;558;7;34;FA;2
05-019-5-002-A;AVILA;019;AVILA;5;002;A;797;269;413;558;7;34;PH;1
05-019-5-002-A;AVILA;019;AVILA;5;002;A;797;269;413;558;7;34;IZ.CA;0
05-019-5-002-B;AVILA;019;AVILA;5;002;B;720;259;386;502;3;26;PP;317
05-019-5-002-B;AVILA;019;AVILA;5;002;B;720;259;386;502;3;26;PSOE;117
05-019-5-002-B;AVILA;019;AVILA;5;002;B;720;259;386;502;3;26;IU-CyL;18
05-019-5-002-B;AVILA;019;AVILA;5;002;B;720;259;386;502;3;26;TC-PNC;13
05-019-5-002-B;AVILA;019;AVILA;5;002;B;720;259;386;502;3;26;FE;4
05-019-5-002-B;AVILA;019;AVILA;5;002;B;720;259;386;502;3;26;IR;2
05-019-5-002-B;AVILA;019;AVILA;5;002;B;720;259;386;502;3;26;IZ.CA;1
05-019-5-002-B;AVILA;019;AVILA;5;002;B;720;259;386;502;3;26;PH;1
05-019-5-002-B;AVILA;019;AVILA;5;002;B;720;259;386;502;3;26;FA;0
05-019-6-002-A;AVILA;019;AVILA;6;002;A;542;200;305;391;4;14;PP;251
05-019-6-002-A;AVILA;019;AVILA;6;002;A;542;200;305;391;4;14;PSOE;91
05-019-6-002-A;AVILA;019;AVILA;6;002;A;542;200;305;391;4;14;IU-CyL;22
05-019-6-002-A;AVILA;019;AVILA;6;002;A;542;200;305;391;4;14;TC-PNC;4
05-019-6-002-A;AVILA;019;AVILA;6;002;A;542;200;305;391;4;14;PH;2
05-019-6-002-A;AVILA;019;AVILA;6;002;A;542;200;305;391;4;14;IR;1
05-019-6-002-A;AVILA;019;AVILA;6;002;A;542;200;305;391;4;14;IZ.CA;1
05-019-6-002-A;AVILA;019;AVILA;6;002;A;542;200;305;391;4;14;FE;1
05-019-6-002-A;AVILA;019;AVILA;6;002;A;542;200;305;391;4;14;FA;0
05-019-6-002-B;AVILA;019;AVILA;6;002;B;530;198;285;368;4;15;PP;222
05-019-6-002-B;AVILA;019;AVILA;6;002;B;530;198;285;368;4;15;PSOE;95
05-019-6-002-B;AVILA;019;AVILA;6;002;B;530;198;285;368;4;15;IU-CyL;20
05-019-6-002-B;AVILA;019;AVILA;6;002;B;530;198;285;368;4;15;PH;5
05-019-6-002-B;AVILA;019;AVILA;6;002;B;530;198;285;368;4;15;TC-PNC;4
05-019-6-002-B;AVILA;019;AVILA;6;002;B;530;198;285;368;4;15;FE;2
05-019-6-002-B;AVILA;019;AVILA;6;002;B;530;198;285;368;4;15;IZ.CA;1
05-019-6-002-B;AVILA;019;AVILA;6;002;B;530;198;285;368;4;15;FA;0
05-019-6-002-B;AVILA;019;AVILA;6;002;B;530;198;285;368;4;15;IR;0
05-019-4-003-A;AVILA;019;AVILA;4;003;A;556;209;311;413;0;16;PP;239
05-019-4-003-A;AVILA;019;AVILA;4;003;A;556;209;311;413;0;16;PSOE;119
05-019-4-003-A;AVILA;019;AVILA;4;003;A;556;209;311;413;0;16;IU-CyL;25
05-019-4-003-A;AVILA;019;AVILA;4;003;A;556;209;311;413;0;16;PH;3
05-019-4-003-A;AVILA;019;AVILA;4;003;A;556;209;311;413;0;16;FE;3
05-019-4-003-A;AVILA;019;AVILA;4;003;A;556;209;311;413;0;16;IZ.CA;2
05-019-4-003-A;AVILA;019;AVILA;4;003;A;556;209;311;413;0;16;TC-PNC;2
05-019-4-003-A;AVILA;019;AVILA;4;003;A;556;209;311;413;0;16;FA;2
05-019-4-003-A;AVILA;019;AVILA;4;003;A;556;209;311;413;0;16;IR;2
05-019-4-003-B;AVILA;019;AVILA;4;003;B;665;232;369;475;4;9;PP;253
05-019-4-003-B;AVILA;019;AVILA;4;003;B;665;232;369;475;4;9;PSOE;159
05-019-4-003-B;AVILA;019;AVILA;4;003;B;665;232;369;475;4;9;IU-CyL;33
05-019-4-003-B;AVILA;019;AVILA;4;003;B;665;232;369;475;4;9;TC-PNC;6
05-019-4-003-B;AVILA;019;AVILA;4;003;B;665;232;369;475;4;9;IR;5
05-019-4-003-B;AVILA;019;AVILA;4;003;B;665;232;369;475;4;9;PH;2
05-019-4-003-B;AVILA;019;AVILA;4;003;B;665;232;369;475;4;9;FE;2
05-019-4-003-B;AVILA;019;AVILA;4;003;B;665;232;369;475;4;9;FA;1
05-019-4-003-B;AVILA;019;AVILA;4;003;B;665;232;369;475;4;9;IZ.CA;1
05-019-5-003-A;AVILA;019;AVILA;5;003;A;634;244;351;464;1;15;PP;266
05-019-5-003-A;AVILA;019;AVILA;5;003;A;634;244;351;464;1;15;PSOE;137
05-019-5-003-A;AVILA;019;AVILA;5;003;A;634;244;351;464;1;15;IU-CyL;29
05-019-5-003-A;AVILA;019;AVILA;5;003;A;634;244;351;464;1;15;TC-PNC;8
05-019-5-003-A;AVILA;019;AVILA;5;003;A;634;244;351;464;1;15;FA;3
05-019-5-003-A;AVILA;019;AVILA;5;003;A;634;244;351;464;1;15;FE;2
05-019-5-003-A;AVILA;019;AVILA;5;003;A;634;244;351;464;1;15;IR;2
05-019-5-003-A;AVILA;019;AVILA;5;003;A;634;244;351;464;1;15;IZ.CA;1
05-019-5-003-A;AVILA;019;AVILA;5;003;A;634;244;351;464;1;15;PH;0
05-019-5-003-B;AVILA;019;AVILA;5;003;B;625;246;366;443;5;10;PP;272
05-019-5-003-B;AVILA;019;AVILA;5;003;B;625;246;366;443;5;10;PSOE;113
05-019-5-003-B;AVILA;019;AVILA;5;003;B;625;246;366;443;5;10;IU-CyL;28
05-019-5-003-B;AVILA;019;AVILA;5;003;B;625;246;366;443;5;10;PH;5
05-019-5-003-B;AVILA;019;AVILA;5;003;B;625;246;366;443;5;10;TC-PNC;4
05-019-5-003-B;AVILA;019;AVILA;5;003;B;625;246;366;443;5;10;FE;4
05-019-5-003-B;AVILA;019;AVILA;5;003;B;625;246;366;443;5;10;IZ.CA;1
05-019-5-003-B;AVILA;019;AVILA;5;003;B;625;246;366;443;5;10;FA;1
05-019-5-003-B;AVILA;019;AVILA;5;003;B;625;246;366;443;5;10;IR;0
05-019-6-003-A;AVILA;019;AVILA;6;003;A;685;264;370;457;1;16;PP;254
05-019-6-003-A;AVILA;019;AVILA;6;003;A;685;264;370;457;1;16;PSOE;153
05-019-6-003-A;AVILA;019;AVILA;6;003;A;685;264;370;457;1;16;IU-CyL;23
05-019-6-003-A;AVILA;019;AVILA;6;003;A;685;264;370;457;1;16;FE;4
05-019-6-003-A;AVILA;019;AVILA;6;003;A;685;264;370;457;1;16;TC-PNC;4
05-019-6-003-A;AVILA;019;AVILA;6;003;A;685;264;370;457;1;16;IR;1
05-019-6-003-A;AVILA;019;AVILA;6;003;A;685;264;370;457;1;16;IZ.CA;1
05-019-6-003-A;AVILA;019;AVILA;6;003;A;685;264;370;457;1;16;FA;0
05-019-6-003-A;AVILA;019;AVILA;6;003;A;685;264;370;457;1;16;PH;0
05-019-6-003-B;AVILA;019;AVILA;6;003;B;656;235;338;432;2;8;PP;233
05-019-6-003-B;AVILA;019;AVILA;6;003;B;656;235;338;432;2;8;PSOE;147
05-019-6-003-B;AVILA;019;AVILA;6;003;B;656;235;338;432;2;8;IU-CyL;34
05-019-6-003-B;AVILA;019;AVILA;6;003;B;656;235;338;432;2;8;TC-PNC;5
05-019-6-003-B;AVILA;019;AVILA;6;003;B;656;235;338;432;2;8;IZ.CA;1
05-019-6-003-B;AVILA;019;AVILA;6;003;B;656;235;338;432;2;8;PH;1
05-019-6-003-B;AVILA;019;AVILA;6;003;B;656;235;338;432;2;8;FE;1
05-019-6-003-B;AVILA;019;AVILA;6;003;B;656;235;338;432;2;8;IR;0
05-019-6-003-B;AVILA;019;AVILA;6;003;B;656;235;338;432;2;8;FA;0
05-019-4-004-A;AVILA;019;AVILA;4;004;A;937;362;557;676;2;7;PP;383
05-019-4-004-A;AVILA;019;AVILA;4;004;A;937;362;557;676;2;7;PSOE;218
05-019-4-004-A;AVILA;019;AVILA;4;004;A;937;362;557;676;2;7;IU-CyL;45
05-019-4-004-A;AVILA;019;AVILA;4;004;A;937;362;557;676;2;7;TC-PNC;8
05-019-4-004-A;AVILA;019;AVILA;4;004;A;937;362;557;676;2;7;IZ.CA;6
05-019-4-004-A;AVILA;019;AVILA;4;004;A;937;362;557;676;2;7;IR;3
05-019-4-004-A;AVILA;019;AVILA;4;004;A;937;362;557;676;2;7;PH;2
05-019-4-004-A;AVILA;019;AVILA;4;004;A;937;362;557;676;2;7;FA;1
05-019-4-004-A;AVILA;019;AVILA;4;004;A;937;362;557;676;2;7;FE;1
05-019-4-004-B;AVILA;019;AVILA;4;004;B;830;315;470;582;4;10;PP;291
05-019-4-004-B;AVILA;019;AVILA;4;004;B;830;315;470;582;4;10;PSOE;207
05-019-4-004-B;AVILA;019;AVILA;4;004;B;830;315;470;582;4;10;IU-CyL;54
05-019-4-004-B;AVILA;019;AVILA;4;004;B;830;315;470;582;4;10;TC-PNC;14
05-019-4-004-B;AVILA;019;AVILA;4;004;B;830;315;470;582;4;10;IR;1
05-019-4-004-B;AVILA;019;AVILA;4;004;B;830;315;470;582;4;10;IZ.CA;1
05-019-4-004-B;AVILA;019;AVILA;4;004;B;830;315;470;582;4;10;FE;0
05-019-4-004-B;AVILA;019;AVILA;4;004;B;830;315;470;582;4;10;PH;0
05-019-4-004-B;AVILA;019;AVILA;4;004;B;830;315;470;582;4;10;FA;0
05-019-5-004-U;AVILA;019;AVILA;5;004;U;801;295;422;560;4;21;PP;291
05-019-5-004-U;AVILA;019;AVILA;5;004;U;801;295;422;560;4;21;PSOE;176
05-019-5-004-U;AVILA;019;AVILA;5;004;U;801;295;422;560;4;21;IU-CyL;51
05-019-5-004-U;AVILA;019;AVILA;5;004;U;801;295;422;560;4;21;TC-PNC;8
05-019-5-004-U;AVILA;019;AVILA;5;004;U;801;295;422;560;4;21;PH;3
05-019-5-004-U;AVILA;019;AVILA;5;004;U;801;295;422;560;4;21;FE;3
05-019-5-004-U;AVILA;019;AVILA;5;004;U;801;295;422;560;4;21;IR;2
05-019-5-004-U;AVILA;019;AVILA;5;004;U;801;295;422;560;4;21;IZ.CA;1
05-019-5-004-U;AVILA;019;AVILA;5;004;U;801;295;422;560;4;21;FA;0
05-019-6-004-A;AVILA;019;AVILA;6;004;A;433;174;238;297;0;1;PP;177
05-019-6-004-A;AVILA;019;AVILA;6;004;A;433;174;238;297;0;1;PSOE;92
05-019-6-004-A;AVILA;019;AVILA;6;004;A;433;174;238;297;0;1;IU-CyL;18
05-019-6-004-A;AVILA;019;AVILA;6;004;A;433;174;238;297;0;1;TC-PNC;7
05-019-6-004-A;AVILA;019;AVILA;6;004;A;433;174;238;297;0;1;IZ.CA;1
05-019-6-004-A;AVILA;019;AVILA;6;004;A;433;174;238;297;0;1;IR;1
05-019-6-004-A;AVILA;019;AVILA;6;004;A;433;174;238;297;0;1;FA;0
05-019-6-004-A;AVILA;019;AVILA;6;004;A;433;174;238;297;0;1;FE;0
05-019-6-004-A;AVILA;019;AVILA;6;004;A;433;174;238;297;0;1;PH;0
05-019-6-004-B;AVILA;019;AVILA;6;004;B;421;144;215;284;4;6;PP;167
05-019-6-004-B;AVILA;019;AVILA;6;004;B;421;144;215;284;4;6;PSOE;83
05-019-6-004-B;AVILA;019;AVILA;6;004;B;421;144;215;284;4;6;IU-CyL;15
05-019-6-004-B;AVILA;019;AVILA;6;004;B;421;144;215;284;4;6;TC-PNC;3
05-019-6-004-B;AVILA;019;AVILA;6;004;B;421;144;215;284;4;6;PH;2
05-019-6-004-B;AVILA;019;AVILA;6;004;B;421;144;215;284;4;6;FA;1
05-019-6-004-B;AVILA;019;AVILA;6;004;B;421;144;215;284;4;6;IR;1
05-019-6-004-B;AVILA;019;AVILA;6;004;B;421;144;215;284;4;6;IZ.CA;1
05-019-6-004-B;AVILA;019;AVILA;6;004;B;421;144;215;284;4;6;FE;1
05-019-4-005-A;AVILA;019;AVILA;4;005;A;515;221;314;371;4;10;PP;224
05-019-4-005-A;AVILA;019;AVILA;4;005;A;515;221;314;371;4;10;PSOE;111
